YEAR,DOMS,COUNT,SN,TN
2000,EPS-Store,7.0,Flexible,DTLS
2000,EPS-Load,6.0,electric water heaterdynamic model,MG
2000,EPS-Store,6.0,Power-over-Ethernet,power management
2000,IOT-App,6.0,Runtime Monitoring,IoT
2000,EPS-Source,10.0,Online electric vehicles,OLEVs
2000,IOT-App,6.0,discontinuous reception,MIDs
2000,EPS-Source,6.0,transmission power control,WSN
2000,EPS-Store,6.0,Home energy management,PHEV
2000,IOT-Compute,6.0,Digital manufacturing,Industry 4.0
2000,IOT-Network,6.0,power control,RBs
2000,IOT-App,7.0,Vector encryption,IoT
2000,IOT-App,6.0,Internet-of-Things,WPT
2000,EPS-Source,16.0,Mixed-integer non-linear programming,PV
2000,IOT-Compute,6.0,project net present value,DG
2000,IOT-Percept,6.0,Emission permits trade,SPCM
2000,IOT-App,9.0,future food expectation,IoT
2000,EPS-Grid,6.0,Mixed-Integer Quadratic Programming,energy storage
2000,IOT-Network,6.0,testbeds,IoT
2000,IOT-App,15.0,convolutional neural network,ECG
2000,IOT-Network,7.0,WSN,transmitter
2000,IOT-App,7.0,certification,IoT
2000,IOT-Network,8.0,3D weighted centroid localization algorithm,three-dimensional
2000,IOT-App,8.0,Lighting,CPCL
2000,EPS-Store,6.0,IoT,India
2000,IOT-App,30.0,LoRa modulation,LoRa
2000,IOT-App,6.0,V2X communications,V2X
2000,IOT-Compute,6.0,DC systems,DC
2000,IOT-App,6.0,wireless sensor networks,FLEET
2000,IOT-App,7.0,Living lab approach,IoT
2000,IOT-App,10.0,Message Queuing Telemetry Transport,IoT
2000,EPS-Source,20.0,Wireless sensor networks,IoT
2000,IOT-App,10.0,Wireless communication technology,wireless communication
2000,EPS-Load,7.0,SigFox,AP
2000,EPS-Load,6.0,energy management,BEMS
2000,IOT-Network,6.0,Cyber-Physical System,edge node
2000,IOT-App,6.0,IoT,vehicular networks
2000,EPS-Store,6.0,logistics,Internet of Things
2000,IOT-App,6.0,photovoltaic energy harvesting,transmitter
2000,EPS-Grid,6.0,Internet of Things,heterogeneous sensor
2000,EPS-Load,7.0,customer engagement plan,DRM
2000,EPS-Load,8.0,WSN (Wireless Sensor Networks),IoT
2000,IOT-Network,8.0,Hybrid System,DC
2000,IOT-App,6.0,Device to device communication,D2D
2000,IOT-Network,6.0,Intelligent Transportation System,IoV
2000,IOT-Compute,6.0,Doubly-Fed Induction Generator,SSR
2000,IOT-Percept,6.0,Unbalanced Loads,DC
2000,IOT-Network,8.0,zero power,IR
2000,IOT-App,6.0,green IoT,WPT
2000,IOT-Network,6.0,IoT Simulation,IoT
2000,IOT-App,8.0,Markov processes,reinforcement learning
2000,IOT-Network,6.0,smart classroom,IoT
2000,IOT-App,12.0,Role-based access control,IoT
2000,IOT-App,12.0,Digital twin,DT
2000,IOT-App,6.0,network formation,EB
2000,IOT-Compute,6.0,power system harmonics,DC
2000,IOT-App,6.0,wireless sensor network,DFL
2000,IOT-Network,8.0,shared facility,SFC
2000,IOT-Network,6.0,power control,5G
2000,EPS-Store,6.0,TC,BANs
2000,EPS-Store,16.0,sensor,IoT
2000,IOT-Compute,8.0,Smart building,MEH
2000,IOT-Percept,7.0,mono crystalline,PV
2000,IOT-App,8.0,IEEE WAVE,EVs
2000,IOT-Network,6.0,open-source platforms,IoT
2000,EPS-Store,8.0,SDN,ALG
2000,EPS-Source,10.0,demand response,PCM
2000,EPS-Source,8.0,power system stability,PV
2000,IOT-Network,8.0,IoT Platforms,IoT
2000,EPS-Load,6.0,energy efficiency,SG
2000,IOT-App,6.0,optimization,TCs
2000,IOT-App,7.0,IIoT,OPC
2000,IOT-App,6.0,data analysis,AI
2000,EPS-Grid,6.0,Data-intensive science,heterogeneous sensor
2000,EPS-Source,8.0,Multiobjective programming,DR
2000,IOT-Network,8.0,concave games,IoT
2000,IOT-App,8.0,iot botnet,ICMP
2000,IOT-Network,10.0,Edge computing,TIMON
2000,EPS-Source,12.0,Smart Meter,SG
2000,IOT-Network,10.0,IoT data privacy,IoT
2000,IOT-Network,6.0,Fog cloud,IoT
2000,IOT-Compute,8.0,Smart buildings,DCMG
2000,EPS-Store,8.0,Mobile cloud,IoT
2000,EPS-Source,6.0,energy management system,PCM
2000,IOT-Percept,6.0,data driven optimisation,TLS
2000,EPS-Store,6.0,Bluetooth,IoT
2000,EPS-Load,8.0,Smart grids,VIMSEN
2000,EPS-Source,7.0,Transient Stability,DG
2000,EPS-Store,6.0,System-level design,WSAN
2000,IOT-App,8.0,Internet of Things,CPCL
2000,IOT-Network,7.0,fault,DC
2000,IOT-App,6.0,Internet of Thing,ED
2000,IOT-App,8.0,PSM,eMTC
2000,EPS-Store,16.0,Healthcare,IoT
2000,EPS-Grid,6.0,Hydroelectric power generation,EVs
2000,IOT-Network,6.0,dc microgrids,wireless communication
2000,EPS-Store,11.0,information technology,IoT
2000,EPS-Source,10.0,Game theoretic pricing policy,OLEVs
2000,IOT-App,16.0,Magnetoresistive sensor,MR
2000,IOT-App,6.0,cyber-physical systems,FLEET
2000,EPS-Load,8.0,learning control,MG
2000,IOT-App,6.0,Connected Campus,V2X
2000,IOT-Network,12.0,Micro Grid,BESS
2000,IOT-Network,6.0,hybrid energy storage,dc microgrid
2000,EPS-Source,12.0,Energy Management System,DC
2000,IOT-Network,8.0,multi-cloud,EC
2000,IOT-Network,6.0,security counter-measures,5G
2000,IOT-App,6.0,anomaly monitoring,IoT
2000,IOT-App,9.0,Smart Fire Detection System,IoT
2000,EPS-Source,6.0,Wireless sensor network,pH
2000,EPS-Source,8.0,Business Process Modeling,WoT
2000,IOT-Compute,6.0,existing ED strategies,ED
2000,IOT-App,17.0,Software Defined Networking,IoT
2000,IOT-App,6.0,Fog computing,QoS
2000,EPS-Store,6.0,multicast,WSN
2000,IOT-App,6.0,industrial wireless sensor and actuator network,Industry 4.0
2000,IOT-Network,12.0,Self excited induction generator,induction generator
2000,EPS-Source,6.0,power generation control,PV
2000,EPS-Store,6.0,Contest-aware method,wireless sensor networks
2000,EPS-Grid,6.0,Distribution system analysis,electric vehicle
2000,EPS-Source,15.0,Mobile ad hoc networks,WSN
2000,EPS-Source,27.0,wireless sensor network,IoT
2000,EPS-Store,13.0,Bit-to-Symbol,transmitter
2000,EPS-Grid,6.0,Robust PCA,smart meter
2000,IOT-App,6.0,reconfigurable,RF
2000,IOT-App,12.0,Cloud computing,loT
2000,EPS-Source,20.0,demand response,DC
2000,EPS-Source,6.0,intrusion detection,BAIDS
2000,IOT-Compute,6.0,non-volatile,PUF
2000,IOT-Compute,6.0,conditional value-at-risk,EM
2000,IOT-Compute,6.0,learning objectives,IoT
2000,IOT-Network,10.0,ThingSpeak,IoT
2000,IOT-App,6.0,trust evaluation,WSN
2000,IOT-App,7.0,flow monitoring,IoT
2000,IOT-App,10.0,mobile-edge computing,IoT
2000,IOT-App,16.0,Internet of Things,MR
2000,EPS-Grid,8.0,sensor data acquisition,smart sensor interface
2000,EPS-Load,6.0,Current Reference,RFID
2000,IOT-App,6.0,Energy management,PHEVs
2000,EPS-Store,6.0,Renewable energy,LED
2000,EPS-Source,8.0,abstraction,BPM
2000,IOT-Network,6.0,energy management system,DC
2000,IOT-Network,12.0,Electric Vehicles,PV
2000,EPS-Grid,6.0,WLAN,STAC
2000,EPS-Store,6.0,free-space optics,IoT
2000,EPS-Load,6.0,photovoltaic,energy storage system
2000,EPS-Source,11.0,smart grid,IEC
2000,IOT-App,6.0,Hierarchical cache management,5G
2000,IOT-Network,10.0,FreeRTOS,IoT
2000,IOT-Network,6.0,hybrid cryptosystem,ECDH
2000,IOT-Compute,6.0,Unstable wireless communication,DRM
2000,IOT-App,8.0,Sensor network lifetime,WSN
2000,EPS-Store,12.0,virtual sensors,IoT
2000,EPS-Source,6.0,Energy cost,IBDR
2000,IOT-Network,12.0,line of sight,RFID
2000,IOT-App,6.0,continuous authentication,5G
2000,IOT-App,8.0,network flooding,CBF
2000,EPS-Load,6.0,service availability,BSS
2000,IOT-Network,10.0,SDVS,IoT
2000,IOT-Network,12.0,Fog,IoT
2000,IOT-App,6.0,3D technology,3D
2000,IOT-Network,6.0,Reverse Engineering,IoT
2000,IOT-Compute,8.0,Advanced Current Controller,power quality
2000,IOT-Network,7.0,full-duplex,IoT
2000,IOT-App,6.0,Unmanned Aircraft System,UAVs
2000,EPS-Store,9.0,healthcare,Internet of Things
2000,IOT-Network,6.0,Microgrid,VSC
2000,EPS-Source,6.0,energy storage systems,DR
2000,EPS-Store,7.0,Wireless Sensor,DTLS
2000,IOT-App,6.0,multi-source multi-dimensional data,multi-dimensional
2000,EPS-Load,6.0,ESP32,RFID
2000,IOT-Network,6.0,Battery energy storage,depth of discharge
2000,IOT-App,6.0,optical devices,Internet of Vehicles
2000,IOT-App,6.0,LoRa,vehicular monitoring
2000,EPS-Store,18.0,Remote laboratory,IoT
2000,IOT-Network,8.0,fault detection,PV
2000,IOT-Network,8.0,Dual-Band Wireless Networking,IoT
2000,IOT-App,13.0,unmanned aerial vehicle,UAVs
2000,IOT-Network,6.0,uncontrolled charging,PHEV
2000,IOT-Network,14.0,service provisioning,IoT
2000,IOT-Network,6.0,Voltage control,VSC
2000,EPS-Source,12.0,residential feeder,DR
2000,IOT-App,9.0,5G network,DT
2000,IOT-Network,7.0,secondary control,DC
2000,IOT-App,6.0,Internet of Things system,IoT
2000,IOT-App,6.0,Address Allocation in Wireless Sensor Networks,IoT
2000,IOT-App,8.0,cloud of things,CoT
2000,IOT-Network,7.0,Two-stage stochastic programming method,ESTs
2000,EPS-Load,6.0,Global Positioning System,COe
2000,IOT-App,8.0,Wireless communication,UAVs
2000,IOT-App,8.0,Electrical vehicle,EVs
2000,EPS-Source,8.0,heating ventilation and air conditioning,HVAC
2000,EPS-Store,13.0,ZigBee,transmitter
2000,IOT-App,16.0,Kubernetes,IoT
2000,EPS-Store,8.0,Quality-of-data,DaaS
2000,IOT-Network,6.0,cyclist monitoring,WSN
2000,IOT-App,9.0,Stochastic,HT
2000,EPS-Store,6.0,big data applications,IoT
2000,IOT-Percept,6.0,robust optimization,DC
2000,IOT-Percept,7.0,Probability density function,PV
2000,IOT-Network,6.0,permanent-magnet synchronous generator,dc microgrid
2000,IOT-App,6.0,internet of things,power meter
2000,IOT-App,6.0,niso,IoT
2000,IOT-App,8.0,Photodetector,SVS
2000,EPS-Load,6.0,Cyber security,India
2000,IOT-Compute,6.0,Photovoltaic system,smart meter
2000,IOT-Compute,6.0,battery storage plants,MGs
2000,EPS-Load,6.0,Oil-paper insulation,DP
2000,EPS-Store,6.0,Malware,D2D
2000,IOT-App,9.0,WBANs,WBAN
2000,EPS-Store,6.0,relaying,ECS
2000,IOT-Percept,8.0,geostationary satellite,PV
2000,EPS-Source,8.0,photovoltaic generator,DC
2000,EPS-Load,6.0,Combined-heat and power,SG
2000,IOT-Percept,6.0,micro grid,SMRs
2000,IOT-App,10.0,Data gathering,CS
2000,IOT-App,12.0,Security and Privacy,IoT
2000,IOT-App,6.0,finite element analysis,Internet of Things
2000,IOT-Compute,6.0,power plants,DG
2000,IOT-Compute,6.0,fault ride through,VSC
2000,IOT-App,6.0,wearable ECG device,ECGs
2000,IOT-App,6.0,IoT,FCTF
2000,IOT-App,8.0,lyapunov optimization,MEC
2000,IOT-App,8.0,gradient routing,JCR
2000,EPS-Store,6.0,demand response margins,HVAC
2000,EPS-Source,6.0,Demand response,energy grids
2000,IOT-App,15.0,negative resistance,BM
2000,EPS-Source,6.0,home sensor system,HSS
2000,EPS-Grid,9.0,Architecture,IoT
2000,EPS-Source,7.0,ANN,SG
2000,IOT-Percept,9.0,hydrogen,fuel cells
2000,IOT-App,7.0,Fault tolerance,IoT
2000,EPS-Load,7.0,photomask,PV
2000,IOT-App,6.0,data prioritization,IoT
2000,EPS-Source,6.0,Micro-Grid,CO2
2000,IOT-App,8.0,Emergency Medical Service,AED
2000,EPS-Source,6.0,general line ampacity state solver,DLR
2000,EPS-Store,14.0,wireless sensor network,Internet of Things
2000,EPS-Store,6.0,Uncertainty,MGs
2000,EPS-Source,8.0,internet of things,M2M
2000,IOT-App,8.0,Cloud of Things,IoT
2000,EPS-Source,6.0,hybrid ac/dc microgrid,dc microgrid
2000,IOT-Percept,6.0,internal buying prices,SE
2000,IOT-App,8.0,medical big data,IoT
2000,EPS-Store,8.0,Sustainability,CMS
2000,EPS-Source,6.0,Battery Management System,energy storage
2000,IOT-App,8.0,Smart cities,SG
2000,IOT-App,7.0,agriculture smart system,IoT
2000,EPS-Load,6.0,wireless acoustic sensor,RFID
2000,EPS-Load,8.0,Optimization,CO2
2000,IOT-Network,7.0,Identity,IoT
2000,EPS-Load,6.0,microgrids,MG
2000,IOT-Network,6.0,Attribute Based Signcryption,IoT
2000,IOT-App,8.0,energy efficiency,CBF
2000,EPS-Grid,19.0,CoAP,IoT
2000,EPS-Source,9.0,Joint box,DC
2000,EPS-Store,6.0,Supply Function Equilibrium,FACTS
2000,EPS-Store,7.0,Hadoop,Internet of Things
2000,EPS-Store,6.0,simulation,RFID
2000,EPS-Load,8.0,additive manufacturing,RF
2000,IOT-App,9.0,Geographic routing,flying ad hoc networks
2000,EPS-Store,8.0,6LoWPAN,wireless sensor networks
2000,IOT-App,16.0,Traffic,HAL
2000,EPS-Source,8.0,communication stations,DC
2000,IOT-Compute,6.0,Information Centric Networking,BLE
2000,EPS-Load,12.0,Home energy management system,residential microgrid
2000,EPS-Source,6.0,privacy,HSS
2000,EPS-Load,6.0,Smart houses,electric vehicle
2000,EPS-Store,6.0,early warning system,Internet of Things
2000,EPS-Store,8.0,battery energy storage systems,energy storage system
2000,IOT-App,8.0,VANETs,VCPS
2000,EPS-Grid,6.0,Microgrid,BESS
2000,EPS-Source,7.0,Advanced metering infrastructure,DR
2000,IOT-Network,6.0,Connected Vehicles,IoV
2000,IOT-App,6.0,User agent profile,IoT
2000,IOT-App,8.0,Steiner tree problem,heterogeneous node
2000,EPS-Load,10.0,Energy Efficiency,IoT
2000,IOT-Network,6.0,vehicle priority management,emergency vehicle
2000,IOT-Network,6.0,Deep Learning,IAT
2000,IOT-Network,6.0,Internet of things,D2D
2000,IOT-App,8.0,Privacy protection,IoT
2000,EPS-Store,6.0,SFE,FACTS
2000,IOT-App,8.0,group communication,CoAP
2000,EPS-Load,6.0,Dynamic and static KPIs,KPIs
2000,IOT-App,9.0,UDP-based transport protocol,IoT
2000,IOT-App,6.0,DRL,reinforcement learning
2000,EPS-Load,6.0,Thermostats,FLA
2000,EPS-Load,7.0,Spectrum Sensing,AP
2000,IOT-Network,6.0,Smart grid,power network
2000,IOT-Network,8.0,renewable generation,standalone microgrid
2000,EPS-Store,6.0,NI myRio,RGB
2000,IOT-Network,7.0,multi-objective optimization,optimal dispatch
2000,IOT-Percept,8.0,Legislation,DR
2000,IOT-App,7.0,hydrometry,Wi-Fi
2000,EPS-Grid,6.0,Fault handling strategy,UPS
2000,EPS-Store,8.0,Service Layer,UE
2000,IOT-Compute,6.0,power generation economics,DG
2000,IOT-Network,9.0,Efficiency,IoT
2000,IOT-App,12.0,Sensors' activation scheduling algorithm,IoT
2000,EPS-Grid,6.0,GMR,wireless vehicle
2000,IOT-Compute,12.0,Electricity tariffs,MGs
2000,IOT-App,6.0,Lyapunov optimization,BSS
2000,IOT-App,6.0,Smart homes,5G
2000,IOT-Network,14.0,IDS,5G
2000,EPS-Load,6.0,Microgrid,reactive power compensation
2000,IOT-Network,6.0,Simulation,RTP
2000,EPS-Load,7.0,user inconvenience,DRM
2000,IOT-App,6.0,Computation time,FZ
2000,IOT-App,12.0,pervasive healthcare,CRIP
2000,EPS-Store,8.0,voltage source converter,power quality
2000,IOT-Network,6.0,link scheduling,mmWave
2000,IOT-Compute,9.0,Data clouds,IoT
2000,EPS-Load,9.0,Droop control,energy storage
2000,EPS-Grid,6.0,Mobile network,OR
2000,IOT-Network,14.0,Security,CH
2000,EPS-Source,31.0,PV,energy storage
2000,IOT-App,14.0,MANET,IoV
2000,IOT-App,8.0,Solidification,IoT
2000,IOT-App,8.0,hospital selection,mHealth
2000,IOT-Network,8.0,IoT middleware,IoT
2000,EPS-Source,10.0,energy management,energy storage
2000,IOT-App,6.0,eHealth and mHealth,ECGs
2000,IOT-Network,8.0,Grouping,IoT
2000,IOT-Network,6.0,Tree farm,LoRa
2000,IOT-App,32.0,Data privacy,IoT
2000,IOT-Network,7.0,Multi-objective optimization,ESTs
2000,IOT-Network,6.0,low power wide area network,IoT
2000,IOT-Compute,6.0,optimisation,DG
2000,IOT-App,15.0,read-write backscatter tag,BM
2000,IOT-App,6.0,BSN,IoT
2000,IOT-Network,8.0,Node placement,WSN
2000,EPS-Grid,6.0,Batteries,L2
2000,IOT-App,9.0,wireless sensor networks,DRAGON
2000,EPS-Source,6.0,IPSO,IoT
2000,IOT-Network,6.0,Type of Data center,IoT
2000,IOT-App,9.0,6LoWPAN,EC
2000,EPS-Load,6.0,power supply quality,secondary frequency
2000,EPS-Grid,6.0,Logistic,GPRS
2000,EPS-Load,6.0,Grid-tied PV system,PV
2000,IOT-App,6.0,GANs,network slicing
2000,IOT-App,7.0,Socio-technical ecosystem,IoT
2000,EPS-Store,9.0,element key,IoT
2000,EPS-Source,12.0,Smart Grid,QoS
2000,IOT-App,10.0,wireless sensor networks,CH
2000,EPS-Load,9.0,NB-IoT,IoT
2000,EPS-Store,6.0,buildings,HVAC
2000,IOT-Network,6.0,IPMSM,dc microgrid
2000,EPS-Source,6.0,PRIME,power line
2000,EPS-Load,6.0,Smart grid incentives,FLA
2000,EPS-Source,6.0,data security,BAIDS
2000,IOT-Network,8.0,Smart home applications,IPLEH
2000,IOT-Percept,8.0,DR,PEVs
2000,IOT-Network,6.0,Named Function Networking,IoT
2000,IOT-App,10.0,niobium diselenide,IoT
2000,EPS-Store,6.0,PSO,electric vehicle
2000,IOT-App,6.0,DSRC,V2X
2000,EPS-Store,6.0,personalization,IoT
2000,IOT-Network,6.0,Mobile Complex Event Processing,CEP
2000,EPS-Store,6.0,Interface flow margin,HVDC
2000,IOT-Compute,8.0,false data injection attacks,FDI
2000,IOT-Percept,7.0,multi crystalline,PV
2000,EPS-Store,6.0,hierarchical control,DC
2000,IOT-Network,14.0,Unmanned Aerial Vehicle,CH
2000,IOT-App,12.0,IoT offload metrics,IoT
2000,IOT-Percept,6.0,Multi-energy systems,MG
2000,EPS-Store,6.0,reactive power,power quality
2000,IOT-App,8.0,secret sharing,IoT
2000,IOT-App,6.0,Wireless communications,VMD
2000,EPS-Load,6.0,busbars,secondary frequency
2000,IOT-Network,6.0,optimal scheduling,MGs
2000,IOT-Network,8.0,Network connectivity,IoT
2000,IOT-App,6.0,eHealth,RF
2000,IOT-App,17.0,IoT forensics,IoT
2000,IOT-App,6.0,edge computing,mHealth
2000,IOT-App,8.0,Wireless sensor networks,UAVs
2000,IOT-Network,6.0,Smart charging,SCMA
2000,EPS-Store,6.0,wind farm,HVDC
2000,EPS-Load,8.0,Adequacy evaluation,PHEVs
2000,EPS-Source,6.0,Simulink,LV
2000,EPS-Load,8.0,via-holes,RF
2000,IOT-App,10.0,multiple application layer protocols,IoT
2000,EPS-Grid,6.0,automatic generation system,DC
2000,EPS-Store,8.0,Wireless communication,CO2
2000,EPS-Store,6.0,Wearable Devices,IoT
2000,EPS-Load,6.0,supply-demand,MG
2000,IOT-App,12.0,Area coverage,HDPCR
2000,IOT-App,12.0,iFogSim,IoT
2000,IOT-Network,6.0,value Methodology,MG
2000,EPS-Store,18.0,Wi-Fi,Internet of Things
2000,EPS-Source,8.0,Harmonization,IEC
2000,EPS-Grid,7.0,Distributed Computing,IoT
2000,IOT-App,6.0,price-maker microgrid aggregator,MGA
2000,IOT-Percept,6.0,Closed loop controller,DC
2000,IOT-Network,9.0,Wireless sensor networks,DUCF
2000,IOT-Network,7.0,heterogenous networks,5G
2000,IOT-App,10.0,resource allocation,MTC
2000,IOT-Compute,7.0,dynamic load dispatch,PV
2000,IOT-Network,6.0,Emerging intelligent optimization algorithm,wireless sensor networks
2000,IOT-Network,6.0,storage reduction,DC
2000,EPS-Source,8.0,Solar power station,energy Internet system
2000,IOT-App,8.0,Reinforcement learning,DRL
2000,IOT-App,6.0,positioning,5G
2000,EPS-Grid,8.0,Machine to Machine Communications,IoT
2000,IOT-App,6.0,malicious node alert message,IoT
2000,IOT-Network,8.0,big data platforms,IoT
2000,IOT-App,8.0,Multi-dimensional data indexing,IoT
2000,IOT-App,10.0,trust evaluation,LDoS
2000,EPS-Store,6.0,CSMA/CA,IoT
2000,IOT-Network,10.0,6LowPAN,ECG
2000,IOT-App,6.0,waste management system,IoT
2000,EPS-Source,6.0,electrical energy storage converter power system,energy storage
2000,EPS-Load,6.0,Smart grids,BEMS
2000,IOT-App,9.0,Cluster based routing,IoT
2000,EPS-Load,16.0,Cogeneration,PV
2000,EPS-Grid,6.0,data dissemination,wireless sensor networks
2000,IOT-App,17.0,efficiency,IoT
2000,IOT-App,11.0,Wireless Sensor Network,Internet of Things
2000,EPS-Load,6.0,Data Fetch,IoT
2000,IOT-App,8.0,large-scale wireless sensor networks,JCR
2000,IOT-App,6.0,Smart Cities,SSEC
2000,IOT-App,9.0,DNN inference,DNN
2000,IOT-App,8.0,river formation dynamics,IoT
2000,EPS-Store,14.0,Internet of Things,CoAP
2000,IOT-App,6.0,Energy balance,IoT
2000,IOT-App,8.0,ZigBee WSN,IMF
2000,EPS-Source,8.0,multi-hop,D2D
2000,IOT-App,6.0,Application usage analysis,IoT
2000,EPS-Store,14.0,Micro-grid,PV
2000,EPS-Load,6.0,Grid-tie Inverter,AC
2000,IOT-App,6.0,Docker,loT
2000,IOT-Network,7.0,lifetime,energy storage
2000,IOT-Network,6.0,Internet of Things,DEBTS
2000,IOT-Compute,6.0,Price elasticity,energy storage
2000,EPS-Source,6.0,resiliency,PV
2000,IOT-Compute,6.0,name resolution service,BLE
2000,EPS-Load,6.0,sensor data,IoT
2000,IOT-App,6.0,heavy-tailed data,LT
2000,IOT-App,6.0,Device to Device communication,5G
2000,EPS-Source,8.0,Space Energy Internet,energy Internet system
2000,IOT-App,6.0,Ubidots,IoT
2000,IOT-App,6.0,optical switching,Internet of Vehicles
2000,EPS-Source,11.0,CC,PV
2000,EPS-Store,12.0,Battery,energy storage
2000,IOT-App,6.0,NLOS,WSN
2000,EPS-Load,8.0,multi-layer structures,RF
2000,IOT-Network,6.0,simulated annealing algorithm,IoT
2000,IOT-Percept,6.0,H-infinity Control,DC
2000,EPS-Load,6.0,point of common coupling,VSC
2000,IOT-App,6.0,priority control,IoT
2000,IOT-App,7.0,D2D-Device-to-Device,IoT
2000,IOT-Network,8.0,Service oriented things,IoT
2000,EPS-Store,8.0,Business processes,IoT
2000,EPS-Store,6.0,Robotics,IoT
2000,IOT-App,6.0,DFR,MG
2000,IOT-Network,6.0,Monitoring System,Wi-Fi
2000,IOT-App,6.0,congestion,IoT
2000,EPS-Source,9.0,voltage source converter,DC
2000,IOT-App,10.0,open connectivity foundation,IoT
2000,EPS-Load,7.0,automation,PV
2000,IOT-Compute,6.0,system energy efficiency,DG
2000,EPS-Source,8.0,decentralized control,EVs
2000,IOT-App,12.0,Discovery,BLE
2000,IOT-App,12.0,edge computing,DNN
2000,EPS-Source,6.0,District heating,energy grids
2000,EPS-Load,6.0,smart grids,MG
2000,IOT-App,6.0,inventory management system,IoT
2000,IOT-App,15.0,artificial intelligence of things,ECG
2000,IOT-App,10.0,attack vector,IoT
2000,IOT-App,18.0,network capacity planning,LoRa
2000,IOT-Network,8.0,RSSI,three-dimensional
2000,EPS-Source,14.0,LOLE,PV
2000,EPS-Store,9.0,operational model,IoT
2000,EPS-Store,9.0,battery charge/discharge control,EDV
2000,IOT-App,8.0,multihop,LL
2000,IOT-Network,6.0,WSN Security Treatment,IoT
2000,EPS-Load,6.0,Voltage control,AC
2000,IOT-Compute,6.0,natural gas fuel,MGs
2000,IOT-Network,9.0,Fuzzy system,IoT
2000,IOT-App,6.0,Smart Sensor Networks,IoT
2000,EPS-Grid,9.0,Transmission lines,India
2000,IOT-App,10.0,ZigBee WSN,LDoS
2000,IOT-Network,6.0,Hybrid Converter,DC
2000,IOT-Network,6.0,Distribution network,SCMA
2000,IOT-App,6.0,security,DADS
2000,EPS-Store,14.0,Mobile,IoT
2000,IOT-Network,6.0,Enhanced Photovoltaic Diode Model EPVDM,DC
2000,EPS-Load,6.0,Industrial Internet of Things,RFID
2000,EPS-Source,6.0,SOFC,PV
2000,EPS-Source,33.0,smart grid,EVs
2000,EPS-Store,8.0,smart city,Internet of Things
2000,EPS-Load,6.0,power generation faults,VSC
2000,EPS-Load,6.0,edge computing,RFID
2000,IOT-Compute,6.0,Ferroresonance,SSR
2000,EPS-Grid,7.0,Smart City,IoT
2000,IOT-App,6.0,performance evaluation,CPU
2000,EPS-Grid,6.0,Mobile Agent,IoT
2000,EPS-Store,18.0,shared,CNC
2000,EPS-Source,14.0,Advanced Metering Infrastructure,smart meter
2000,IOT-App,8.0,Concrete transportation,IoT
2000,IOT-App,14.0,GSM module,LPG
2000,IOT-App,8.0,Bluetooth,PV
2000,IOT-App,12.0,Wireless sensors network,IoT
2000,EPS-Source,8.0,ground arc faults,DC
2000,IOT-App,6.0,Particle Swarm Optimization,Wi-Fi
2000,IOT-App,6.0,HetNets,WBAN
2000,EPS-Source,18.0,Internet of Things,DoS
2000,IOT-App,6.0,FinFET circuits,PFAL
2000,EPS-Load,6.0,Pilot project,LV
2000,EPS-Source,12.0,SCADA systems,PV
2000,IOT-Network,6.0,IoT for agriculture,WSN
2000,EPS-Store,10.0,Digital signage,IoT
2000,IOT-Network,6.0,Wireless Sensor Networks,SHM
2000,EPS-Store,8.0,component,M2M
2000,EPS-Store,6.0,Body Area Network,BANs
2000,IOT-Network,6.0,service delay,DEBTS
2000,IOT-Compute,9.0,WSN synchronized MAC protocol,IoT
2000,EPS-Store,6.0,COTS,network gateway
2000,EPS-Load,6.0,fuel cell power plants,MG
2000,IOT-Network,6.0,Methods and Techniques,Internet of Things
2000,IOT-Network,7.0,HAUS IoT Platform,IoT
2000,EPS-Load,7.0,LVDC,DC
2000,EPS-Source,10.0,droop characteristic,DC
2000,IOT-App,7.0,context management,IoT
2000,EPS-Load,8.0,Learning automata,IoT
2000,IOT-Network,6.0,Wi-Fi signal collection,Wi-Fi
2000,IOT-Network,8.0,full rated converter induction generator,DC
2000,IOT-App,6.0,pool-based day-ahead electricity market,MGA
2000,EPS-Load,6.0,PSO,reactive power compensation
2000,IOT-Network,6.0,Curtailment limiting index,power network
2000,IOT-Network,6.0,Firebase,ECG
2000,EPS-Load,6.0,climate,SPCS
2000,IOT-App,6.0,Service-oriented architecture,IoT
2000,IOT-Compute,8.0,Carbon emission,MEH
2000,IOT-Percept,8.0,Volt-Var control,PV
2000,IOT-Network,6.0,Slicing,network slicing
2000,IOT-Percept,11.0,Nanogrid System Controller,DC
2000,IOT-App,6.0,Hadoop,the Internet of things
2000,EPS-Store,6.0,microgrid,BSS
2000,IOT-App,6.0,Interface management and configuration,IoT
2000,IOT-Network,6.0,RAPPOR,ultra-low-power
2000,EPS-Load,6.0,multiple distributed energy resources-based microgrid,secondary frequency
2000,IOT-App,8.0,Data transmission scheme,IoT
2000,IOT-App,8.0,Triboelectric nanogenerator,SVS
2000,IOT-App,8.0,mobile wireless sensor networks,wireless sensor networks
2000,IOT-Compute,6.0,high-frequency impedance model,DC
2000,EPS-Load,6.0,smoothing,energy storage system
2000,IOT-App,8.0,Cloud,DP
2000,IOT-App,6.0,non-orthogonal multiple access,WBAN
2000,EPS-Store,15.0,IoT,transmitter
2000,IOT-App,6.0,Caching,reinforcement learning
2000,EPS-Load,6.0,Inkjet-printing,D-2-PaS
