YEAR,DOMS,COUNT,SN,TN
2019,IOT-App,6.0,semantic obfuscation,IoV
2019,EPS-Source,17.0,microgrid,PV
2019,EPS-Source,7.0,Uncertainty,MG
2019,IOT-Network,8.0,network virtualization,IoT
2019,IOT-Network,8.0,deep reinforcement learning,IoT
2019,EPS-Load,6.0,market prices,MGA
2019,IOT-Network,10.0,Compressive sensing matrix,CS
2019,IOT-Network,6.0,mobile networks,DT
2019,EPS-Load,6.0,Fog computing,SG
2019,IOT-App,8.0,vulnerabilities,Internet of Things
2019,IOT-Network,9.0,w3,IoT
2019,IOT-App,7.0,IoT-Internet-of-Things,IoT
2019,IOT-Compute,9.0,Electromagnetic side-channel attacks,IoT
2019,IOT-Network,6.0,C4.5,5G
2019,IOT-Network,6.0,graph optimization,TGO
2019,IOT-Network,6.0,authentication,IoT
2019,IOT-Network,14.0,Machine learning,IoT
2019,IOT-Network,6.0,Massive IoT application,IoT
2019,EPS-Store,6.0,energy storage requirements,CES
2019,EPS-Source,7.0,wind turbine,PV
2019,IOT-Network,8.0,heart rate,CR
2019,EPS-Source,6.0,Renewable energy,MGs
2019,EPS-Grid,8.0,false data injection attacks,FDI
2019,EPS-Store,6.0,Voltage recovery performance,BESS
2019,EPS-Load,7.0,game theory,DCs
2019,IOT-Network,6.0,Security protocols,5G
2019,IOT-App,8.0,improvement inventory operations,HAL
2019,EPS-Source,6.0,renewable energy,PV
2019,IOT-Network,12.0,UAV,UAVs
2019,IOT-Network,6.0,decision tree algorithm,5G
2019,EPS-Source,6.0,Photo-voltaic,PV
2019,IOT-Compute,6.0,energy optimization,Internet of Medical Things
2019,IOT-App,6.0,Continuous authentication,IoT
2019,EPS-Source,6.0,system operation,PV
2019,EPS-Source,6.0,Energy management,MGs
2019,EPS-Source,6.0,impedance measurement IDM,DC
2019,EPS-Source,6.0,DC network,DC
2019,EPS-Store,6.0,energy storage capacity,CES
2019,IOT-Network,6.0,Protocol,WSN
2019,IOT-Network,7.0,Internet of Things,network slicing
2019,IOT-Network,10.0,4G and 5G,IoT
2019,IOT-App,17.0,IoT forensics,IoT
2019,EPS-Source,6.0,DC-DC converters,DC
2019,IOT-Network,6.0,disturbances,D-2-PaS
2019,EPS-Load,8.0,Smart grid,power quality
2019,IOT-App,6.0,Internet of Things application,IoT
2019,EPS-Store,6.0,improved CES model,CES
2019,IOT-Network,6.0,Energy consumption monitoring,IoT
2019,EPS-Load,7.0,smart grid,DCs
2019,EPS-Store,6.0,ESS,CES
2019,EPS-Load,7.0,renewable energy,DCs
2019,EPS-Source,6.0,Renewable Energy Sources,PV
2019,IOT-App,7.0,Participatory sensing,IoT
2019,IOT-Network,6.0,Data forwarding,IoT
2019,IOT-App,6.0,computer network security,IoV
2019,EPS-Load,6.0,Demand management,power quality
2019,IOT-App,6.0,optical networking,Internet of Vehicles
2019,IOT-Percept,7.0,system architecture,IoT
2019,IOT-Network,6.0,peer to peer network,TGO
2019,IOT-Network,10.0,data rates,IoT
2019,EPS-Load,6.0,optimal transactions,MGA
2019,IOT-Network,6.0,Internet,IoV
2019,IOT-Network,6.0,Gateway,IoT
2019,IOT-App,6.0,content big data,IoV
2019,IOT-App,7.0,Motion-based Control,IoT
2019,IOT-App,6.0,distributed system,IoT
2019,IOT-App,7.0,Gesture Recognition,IoT
2019,IOT-Percept,8.0,roadmap,MR
2019,EPS-Store,6.0,users,CES
2019,IOT-App,6.0,IoT,RAs
2019,IOT-Network,8.0,Ethereum,IoT
2019,EPS-Source,6.0,Zero energy communities,PV
2019,EPS-Load,6.0,power generation economics,ED
2019,EPS-Source,7.0,renewable energy resources,MG
2019,IOT-Network,6.0,primary user activity,IoV
2019,IOT-Compute,6.0,Bio-gateway,Internet of Medical Things
2019,IOT-App,13.0,learning (artificial intelligence),IoT
2019,IOT-App,6.0,knowledge graph,IoV
2019,IOT-Compute,6.0,Internet of Things,AI
2019,EPS-Load,6.0,price-maker microgrid aggregator,MGA
2019,IOT-App,18.0,dimensionality reduction,IoT
2019,EPS-Source,6.0,power electronic devices,DC
2019,IOT-App,7.0,IoT programming platforms,IoT
2019,EPS-Source,6.0,active power injection methods,DC
2019,EPS-Source,7.0,dynamic load dispatch,PV
2019,EPS-Source,6.0,renewable energy sources,DG
2019,IOT-Network,12.0,www,IoT
2019,EPS-Source,9.0,Smart grids,DSR
2019,IOT-Network,6.0,trusted authority,IoV
2019,IOT-App,18.0,Distance measurement,IoT
2019,IOT-Network,7.0,heterogeneous IoT,IoT
2019,IOT-App,8.0,Adaptive job allocation,IoT
2019,EPS-Load,6.0,WCVaR theory,ICES
2019,IOT-Percept,7.0,search engine,IoT
2019,IOT-App,6.0,Feature Extraction,IoT
2019,IOT-Percept,6.0,general purpose processors,SPARCE
2019,EPS-Source,6.0,multiple photovoltaic sources,DC
2019,EPS-Source,6.0,coordinated control,WTG
2019,EPS-Source,6.0,photovoltaic power systems,DC
2019,EPS-Store,6.0,Reactive power margin,BESS
2019,IOT-App,6.0,IoT,information technology
2019,IOT-Network,6.0,robot control,DT
2019,IOT-App,6.0,embedded system,ML
2019,IOT-App,7.0,ambient-oriented modeling,IoT
2019,EPS-Source,6.0,power grids,power management
2019,IOT-App,8.0,threats,Internet of Things
2019,IOT-App,6.0,Health service,IoT
2019,EPS-Load,6.0,robust solution,MGA
2019,EPS-Source,11.0,Microgrid,PV
2019,EPS-Grid,7.0,Smart Transformer,ST
2019,EPS-Source,9.0,DC microgrid,PV
2019,IOT-Percept,9.0,Software engineering,IoT
2019,IOT-Percept,6.0,fabrics,SiNW
2019,IOT-Network,6.0,reliability,IoT
2019,IOT-Compute,6.0,tele-medicine,Internet of Medical Things
2019,IOT-App,6.0,vulnerabilities,IoT
2019,IOT-App,11.0,network security,IoT
2019,EPS-Store,6.0,power generation,CES
2019,IOT-Network,9.0,mobile edge computing,IoT
2019,EPS-Source,6.0,renewable energy sources,power management
2019,IOT-Network,9.0,SNR and SIR thresholds,LoRa
2019,IOT-Network,6.0,Security,WSN
2019,IOT-Network,10.0,efficiency,IoT
2019,IOT-App,8.0,LPWA,eMTC
2019,EPS-Load,6.0,distributed generators,ED
2019,EPS-Source,6.0,immune system algorithm,MG
2019,IOT-App,8.0,Web of Things,IoT
2019,IOT-Percept,8.0,Data acquisition,HAL
2019,IOT-Percept,11.0,Sensors,IoT
2019,IOT-Percept,7.0,load sensor,LPG
2019,EPS-Source,7.0,DC microgrids,DC
2019,IOT-Network,9.0,Bluetooth Low Energy,BLE
2019,IOT-App,6.0,VR PTSD,BLE
2019,EPS-Load,6.0,power markets,MGA
2019,IOT-App,6.0,3D vehicle model,PTZ
2019,EPS-Store,6.0,alternative form,CES
2019,IOT-Network,8.0,industrial IoT network,IoT
2019,EPS-Grid,8.0,inverter control strategies,MG
2019,EPS-Source,6.0,synchronisation,DC
2019,EPS-Grid,7.0,ZIP load model,PF
2019,IOT-App,6.0,operating systems,TCP
2019,IOT-App,15.0,Forensics,IoT
2019,EPS-Load,6.0,consensus algorithm,ED
2019,EPS-Grid,6.0,magnetoresistive sensor,HVDC
2019,IOT-App,12.0,Internet of Things,information technology
2019,IOT-App,7.0,Cloud Server,IoT
2019,IOT-Network,7.0,Sensor Mesh Networks,IoT
2019,IOT-App,6.0,Smart medicine,reinforcement learning
2019,IOT-Network,20.0,URLLC,IoT
2019,IOT-App,8.0,eDRX,eMTC
2019,IOT-Network,8.0,Internet of Things,SCC
2019,IOT-Network,9.0,coverage probability,LoRa
2019,IOT-App,7.0,Hash proof system,IoT
2019,EPS-Load,6.0,profitability,MGA
2019,EPS-Store,6.0,power interaction,CES
2019,IOT-Percept,7.0,5G and beyond networks,IoT
2019,IOT-App,7.0,EDHOC,IoT
2019,IOT-Network,6.0,hidden markov model,IoV
2019,IOT-Percept,8.0,WSN,IoT
2019,IOT-Network,13.0,Smart devices,IoT
2019,IOT-Network,6.0,key management,IoT
2019,IOT-Network,6.0,performance analysis,wireless sensor networks
2019,EPS-Source,6.0,forecasting,MG
2019,IOT-Percept,10.0,sensor data,IoT
2019,EPS-Load,6.0,peer-to-peer communication,ED
2019,EPS-Load,6.0,pool-based electricity market,MGA
2019,EPS-Source,6.0,failure analysis,DC
2019,IOT-App,6.0,optical switching,Internet of Vehicles
2019,IOT-Network,10.0,PLC,IoT
2019,IOT-Network,8.0,5G,UAVs
2019,IOT-Network,7.0,IoT authentication,IoT
2019,IOT-Network,10.0,Reinforcement Learning,IoT
2019,IOT-Network,6.0,Performance evaluation,LoRa
2019,IOT-Percept,7.0,Hidden Markov Model,IoT
2019,EPS-Store,11.0,Battery,energy storage
2019,EPS-Source,6.0,releasable and absorbable energy,WTG
2019,IOT-Percept,6.0,waste management,IoT
2019,IOT-Network,6.0,simultaneous wireless information and power transfer,RF
2019,IOT-Compute,6.0,Internet of Things,UAVs
2019,IOT-App,6.0,Graph Theory,IoT
2019,IOT-Network,7.0,Narrow-band IoT,IoT
2019,IOT-Network,12.0,Authentication,IoV
2019,IOT-App,8.0,tracking system,HAL
2019,IOT-Network,6.0,IoT communication,IoT
2019,EPS-Source,6.0,Business models,MGs
2019,IOT-Network,6.0,6LoWPAN,IPv6
2019,IOT-App,6.0,Runtime Monitoring,IoT
2019,IOT-App,9.0,Smart objects,IoT
2019,EPS-Source,6.0,renewable energy,energy storage
2019,IOT-App,7.0,D2D-Device-to-Device,IoT
2019,IOT-App,7.0,Robotics,IoT
2019,IOT-App,18.0,Global Positioning System,IoT
2019,IOT-Network,6.0,multi-armed bandit,IoT
2019,IOT-Network,7.0,bit allocation,IoT
2019,EPS-Load,7.0,Stackelberg game,DCs
2019,IOT-Network,8.0,green IoT,IoT
2019,IOT-Network,6.0,IEEE802,EB
2019,EPS-Source,6.0,wind turbines,DG
2019,IOT-App,7.0,Vector encryption,IoT
2019,IOT-Compute,8.0,virtual object,IoT
2019,EPS-Store,7.0,Stackelberg game,EVs
2019,IOT-Network,6.0,eMBB,IoT
2019,IOT-App,8.0,CDM(Code Division Multiplex),eMTC
2019,IOT-App,6.0,Big Data,IoV
2019,EPS-Grid,7.0,Graph theory,PF
2019,EPS-Load,6.0,stochastic processes,ED
2019,IOT-App,6.0,collision probability,RAP
2019,IOT-App,6.0,Multicriteria analysis,IoT
2019,IOT-Network,14.0,Wireless Networks,IoT
2019,IOT-Network,7.0,Node-RED,IoT
2019,IOT-Network,11.0,IoT,outage probability
2019,IOT-Network,8.0,Blockchain,IoT
2019,IOT-Compute,6.0,Fault Tolerance,IoT
2019,IOT-Network,9.0,network capacity planning,LoRa
2019,IOT-App,7.0,semantic interoperability,IoT
2019,EPS-Load,6.0,bidding behaviour,MGA
2019,EPS-Source,7.0,microgrid,power management
2019,IOT-Compute,6.0,IoT,FPGA
2019,EPS-Source,9.0,Receptivity,DSR
2019,EPS-Source,6.0,battery,energy storage
2019,IOT-App,7.0,Voice-based Control,IoT
2019,IOT-App,6.0,Information Security,IoT
2019,IOT-Network,15.0,LoRa modulation,LoRa
2019,IOT-Network,6.0,Authentication,RSU
2019,EPS-Store,8.0,Smart city,EVs
2019,IOT-Network,6.0,Hidden Markov models,IoV
2019,IOT-App,8.0,warehouse management,HAL
2019,EPS-Source,7.0,Microgrid,energy storage
2019,EPS-Load,6.0,optimal scheduling,MGA
2019,IOT-App,6.0,optical transport system,Internet of Vehicles
2019,IOT-Compute,6.0,Decentralization,IoT
2019,IOT-App,6.0,Medical Internet of Things,reinforcement learning
2019,IOT-App,6.0,content-oriented attributes,IoV
2019,EPS-Source,6.0,DC systems,DC
2019,IOT-App,6.0,anomaly detection,ML
2019,EPS-Source,10.0,energy management system,MG
2019,IOT-App,7.0,Living lab approach,IoT
2019,EPS-Source,8.0,state of charge,SMES
2019,EPS-Store,6.0,renewable energy sources,CES
2019,IOT-App,6.0,adoption,IoT
2019,IOT-Percept,14.0,edge computing,IoT
2019,IOT-Network,8.0,wireless power transfer,WPT
2019,IOT-Percept,7.0,Wireless sensor networks,IoT
2019,IOT-Network,8.0,RF energy harvesting,RF
2019,IOT-Compute,7.0,Autonomous Systems,IoT
2019,EPS-Source,9.0,energy storage,PV
2019,IOT-Compute,6.0,CPS,Industry 4.0
2019,IOT-Compute,6.0,eHealth,Internet of Medical Things
2019,IOT-App,8.0,User behavior pattern,IoT
2019,EPS-Grid,7.0,LoRaWAN,LoRa
2019,IOT-Network,6.0,virtual reality,DT
2019,EPS-Store,6.0,traditional CES service mechanism,CES
2019,EPS-Source,6.0,transmit reactive power,DC
2019,IOT-Network,10.0,Hybrid-CS,CS
2019,EPS-Source,8.0,microgrid,energy storage
2019,IOT-App,6.0,internetworking,TCP
2019,IOT-Percept,7.0,data mining and analytics,IoT
2019,EPS-Store,9.0,smart grid,EVs
2019,IOT-App,7.0,Home Energy Management Systems,IoT
2019,EPS-Source,6.0,PV sources,DC
2019,IOT-Percept,6.0,Internet of Things,RFID
2019,EPS-Load,6.0,Monte Carlo methods,ED
2019,IOT-App,8.0,access control,IoT
2019,IOT-Network,6.0,Energy state monitoring system,IoT
2019,EPS-Source,13.0,smart grid,energy storage
2019,EPS-Grid,6.0,networked microgrids,energy storage
2019,IOT-Network,6.0,Role-based access control,IoT
2019,IOT-Network,6.0,Digital twin,DT
2019,IOT-Percept,8.0,Feature extraction,HAL
2019,IOT-Network,6.0,network formation,EB
2019,IOT-Compute,7.0,Energy management,IoT
2019,IOT-Network,8.0,IoT,network slicing
2019,IOT-App,6.0,Do-It-Yourself,IoT
2019,IOT-Percept,7.0,GSM module,LPG
2019,EPS-Source,6.0,power system harmonics,DC
2019,IOT-App,6.0,Augmented reality,IoT
2019,EPS-Source,6.0,power system reliability,DR
2019,IOT-Network,6.0,link uncertainty,wireless sensor networks
2019,IOT-App,6.0,PTZ camera,PTZ
2019,IOT-App,8.0,IoT Applications,IoT
2019,EPS-Store,6.0,demand side management,CES
2019,IOT-Network,6.0,frame aggregation,wireless sensor networks
2019,IOT-Network,8.0,3GPP,5G
2019,EPS-Load,6.0,Electrical power quality,power quality
2019,IOT-Percept,8.0,IoT,MR
2019,IOT-App,6.0,Fuzzy analytical hierarchy process,IoT
2019,IOT-App,8.0,CIoT,eMTC
